element_id,element_type,zone_name,svg_file_name,axis_span,floor_level,contractor,block,plan_file,x_coord,y_coord,panel_orientation,width_cm,height_cm,area_sqm,created_at
Z01-GC-85-A-شآ,GFRC,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1512.64,1486.98,Horizontal,388.0,130.0,5.04,2025-07-05 16:48:40
Z01-GC-86-A-شآ,GFRC,Z01,Zone01.svg,8-7,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,1486.98,Horizontal,388.0,130.0,5.04,2025-07-05 16:48:40
Z01-GC-87-A-شآ,GFRC,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2418.48,1486.98,Horizontal,294.0,130.0,3.82,2025-07-05 16:48:40
Z01-GC-88-A-شآ,GFRC,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1396.61,1331.32,Vertical,130.0,386.0,5.02,2025-07-05 16:48:40
Z01-GC-89-A-شآ,GFRC,Z01,Zone01.svg,9-8,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1318.3,1331.32,Vertical,127.6,386.0,4.93,2025-07-05 16:48:40
Z01-GC-9-A-شآ,GFRC,Z01,Zone01.svg,7-6,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1940.47,708.667,Vertical,127.6,386.0,4.93,2025-07-05 16:48:40
Z01-GC-90-A-شآ,GFRC,Z01,Zone01.svg,9-8,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1240.71,1331.32,Vertical,127.6,386.0,4.93,2025-07-05 16:48:40
Z01-GC-91-A-شآ,GFRC,Z01,Zone01.svg,10-9,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1862.16,1331.32,Vertical,130.0,386.0,5.02,2025-07-05 16:48:40
Z01-GC-92-A-شآ,GFRC,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1940.47,1331.32,Vertical,127.6,386.0,4.93,2025-07-05 16:48:40
Z01-GC-93-A-شآ,GFRC,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2018.06,1331.32,Vertical,127.6,386.0,4.93,2025-07-05 16:48:40
Z01-GC-94-A-شآ,GFRC,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2096.38,1331.32,Vertical,130.0,386.0,5.02,2025-07-05 16:48:40
Z01-GC-95-A-شآ,GFRC,Z01,Zone01.svg,10-9,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1396.61,1019.99,Vertical,130.0,386.0,5.02,2025-07-05 16:48:40
Z01-GC-96-A-شآ,GFRC,Z01,Zone01.svg,9-8,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1318.3,1019.99,Vertical,127.6,386.0,4.93,2025-07-05 16:48:40
Z01-GC-97-A-شآ,GFRC,Z01,Z01.svg,9-1276,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1240.71,1019.99,Vertical,127.6,386.0,4.93,2025-07-09 10:45:12
Z01-GC-98-A-شآ,GFRC,Z01,Z01.svg,1300-1300,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1862.16,1019.99,Vertical,130.0,386.0,5.02,2025-07-09 10:45:12
Z01-GC-99-A-شآ,GFRC,Z01,Z01.svg,1276-3880,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1940.47,1019.99,Vertical,127.6,386.0,4.93,2025-07-09 10:45:12
Z01-GL-1-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,851.074,1623.19,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-10-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2290.95,1718.02,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-100-A-شآ,GLASS,Z01,Zone01.svg,9-8,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,943.478,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-101-A-شآ,GLASS,Z01,Zone01.svg,10-9,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,301.37,Horizontal,128.0,58.6,0.75,2025-07-05 16:48:40
Z01-GL-102-A-شآ,GLASS,Z01,Zone01.svg,10-9,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,320.828,Square/Other,119.5,123.6,1.48,2025-07-05 16:48:40
Z01-GL-103-A-شآ,GLASS,Z01,Zone01.svg,10-9,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,967.821,632.153,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-104-A-شآ,GLASS,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1254.8,Vertical,59.5,123.6,0.74,2025-07-05 16:48:40
Z01-GL-105-A-شآ,GLASS,Z01,Zone01.svg,10-9,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,1114.83,Square/Other,63.0,54.8,0.35,2025-07-05 16:48:40
Z01-GL-106-A-شآ,GLASS,Z01,Zone01.svg,8-7,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,632.153,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-107-A-شآ,GLASS,Z01,Zone01.svg,8-7,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,728.125,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-108-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,851.074,472.719,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-109-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1608.79,1662.1,Vertical,66.8,193.0,1.29,2025-07-05 16:48:40
Z01-GL-11-A-شآ,GLASS,Z01,Zone01.svg,9-8,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,1311.86,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-110-A-شآ,GLASS,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,1406.69,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-111-A-شآ,GLASS,Z01,Zone01.svg,9-8,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,1623.19,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-112-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1549.28,1662.1,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-113-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,786.265,1426.15,Horizontal,84.5,54.8,0.46,2025-07-05 16:48:40
Z01-GL-114-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,1877.45,Square/Other,84.5,123.6,1.04,2025-07-05 16:48:40
Z01-GL-115-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1608.79,1114.83,Square/Other,66.8,54.8,0.37,2025-07-05 16:48:40
Z01-GL-116-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1549.28,1406.69,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-117-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1973.43,Vertical,59.5,193.0,1.15,2025-07-05 16:48:40
Z01-GL-118-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2349.33,2048.8,Square/Other,63.0,54.8,0.35,2025-07-05 16:48:40
Z01-GL-119-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,967.821,1973.43,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-12-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2155.8,1877.45,Vertical,59.5,123.6,0.74,2025-07-05 16:48:40
Z01-GL-120-A-شآ,GLASS,Z01,Zone01.svg,9-8,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2349.33,1877.45,Vertical,63.0,123.6,0.78,2025-07-05 16:48:40
Z01-GL-121-A-شآ,GLASS,Z01,Zone01.svg,10-9,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,1039.45,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-122-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1608.79,1406.69,Vertical,66.8,119.8,0.8,2025-07-05 16:48:40
Z01-GL-123-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,1877.45,Vertical,63.0,123.6,0.78,2025-07-05 16:48:40
Z01-GL-124-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,2048.8,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-125-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,2290.95,301.37,Horizontal,128.0,58.6,0.75,2025-07-05 16:48:40
Z01-GL-126-A-شآ,GLASS,Z01,Zone01.svg,10-9,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,2155.8,472.719,Vertical,59.5,119.8,0.71,2025-07-05 16:48:40
Z01-GL-127-A-شآ,GLASS,Z01,Zone01.svg,9-8,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2213.12,1546.67,Horizontal,128.0,58.6,0.75,2025-07-05 16:48:40
Z01-GL-128-A-شآ,GLASS,Z01,Zone01.svg,8-7,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,2155.8,803.502,Square/Other,59.5,54.8,0.33,2025-07-05 16:48:40
Z01-GL-129-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,472.719,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-13-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,851.074,1426.15,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-130-A-شآ,GLASS,Z01,Zone01.svg,8-7,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,851.074,728.125,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-131-A-شآ,GLASS,Z01,Zone01.svg,8-7,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,472.719,Square/Other,84.5,119.8,1.01,2025-07-05 16:48:40
Z01-GL-132-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2290.95,2048.8,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-133-A-شآ,GLASS,Z01,Zone01.svg,10-9,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,943.478,Vertical,63.0,123.6,0.78,2025-07-05 16:48:40
Z01-GL-134-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1803.1,1934.51,Vertical,58.3,193.0,1.13,2025-07-05 16:48:40
Z01-GL-135-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,1718.02,Vertical,63.0,119.8,0.75,2025-07-05 16:48:40
Z01-GL-136-A-شآ,GLASS,Z01,Zone01.svg,10-9,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,786.265,301.37,Square/Other,84.5,58.6,0.5,2025-07-05 16:48:40
Z01-GL-137-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,2048.8,Horizontal,84.5,54.8,0.46,2025-07-05 16:48:40
Z01-GL-138-A-شآ,GLASS,Z01,Zone01.svg,10-9,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,632.153,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-139-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,1566.13,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-14-A-شآ,GLASS,Z01,Zone01.svg,8-7,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,301.37,Square/Other,63.0,58.6,0.37,2025-07-05 16:48:40
Z01-GL-140-A-شآ,GLASS,Z01,Zone01.svg,8-7,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,1973.43,Vertical,84.5,193.0,1.63,2025-07-05 16:48:40
Z01-GL-141-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,2029.34,Square/Other,119.5,119.8,1.43,2025-07-05 16:48:40
Z01-GL-142-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1114.83,Square/Other,59.5,54.8,0.33,2025-07-05 16:48:40
Z01-GL-143-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,1973.43,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-144-A-شآ,GLASS,Z01,Zone01.svg,8-7,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,943.478,Square/Other,119.5,123.6,1.48,2025-07-05 16:48:40
Z01-GL-145-A-شآ,GLASS,Z01,Zone01.svg,9-8,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,1350.78,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-146-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1803.1,1737.48,Square/Other,58.3,54.8,0.32,2025-07-05 16:48:40
Z01-GL-147-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2290.95,1877.45,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-148-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1668.3,2029.34,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-149-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,786.265,943.478,Square/Other,84.5,123.6,1.04,2025-07-05 16:48:40
Z01-GL-15-A-شآ,GLASS,Z01,Zone01.svg,9-8,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1668.3,1934.51,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-150-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1877.45,Vertical,59.5,123.6,0.74,2025-07-05 16:48:40
Z01-GL-151-A-شآ,GLASS,Z01,Zone01.svg,10-9,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,377.884,Vertical,59.5,193.0,1.15,2025-07-05 16:48:40
Z01-GL-152-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2213.12,1718.02,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-153-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,1718.02,Square/Other,84.5,119.8,1.01,2025-07-05 16:48:40
Z01-GL-154-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,967.821,1254.8,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-155-A-شآ,GLASS,Z01,Zone01.svg,10-9,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1608.79,632.153,Vertical,66.8,123.6,0.83,2025-07-05 16:48:40
Z01-GL-156-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,967.821,377.884,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-157-A-شآ,GLASS,Z01,Zone01.svg,8-7,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2155.8,1546.67,Square/Other,59.5,58.6,0.35,2025-07-05 16:48:40
Z01-GL-158-A-شآ,GLASS,Z01,Zone01.svg,9-8,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,1350.78,Vertical,63.0,193.0,1.22,2025-07-05 16:48:40
Z01-GL-159-A-شآ,GLASS,Z01,Zone01.svg,7-6,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1668.3,728.125,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-16-A-شآ,GLASS,Z01,Zone01.svg,8-7,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,728.125,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-160-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2349.33,1718.02,Vertical,63.0,119.8,0.75,2025-07-05 16:48:40
Z01-GL-161-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,2290.95,943.478,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-162-A-شآ,GLASS,Z01,Zone01.svg,10-9,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,1803.1,416.8,Vertical,58.3,193.0,1.13,2025-07-05 16:48:40
Z01-GL-163-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,1718.02,Square/Other,128.0,119.8,1.53,2025-07-05 16:48:40
Z01-GL-164-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,1662.1,Vertical,119.5,193.0,2.31,2025-07-05 16:48:40
Z01-GL-165-A-شآ,GLASS,Z01,Zone01.svg,8-7,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,2048.8,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-166-A-شآ,GLASS,Z01,Zone01.svg,7-6,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,492.177,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-167-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,1877.45,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-168-A-شآ,GLASS,Z01,Zone01.svg,8-7,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,1426.15,Horizontal,84.5,54.8,0.46,2025-07-05 16:48:40
Z01-GL-169-A-شآ,GLASS,Z01,Zone01.svg,8-7,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1668.3,1737.48,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-17-A-شآ,GLASS,Z01,Zone01.svg,9-8,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,2349.33,943.478,Vertical,63.0,123.6,0.78,2025-07-05 16:48:40
Z01-GL-170-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2213.12,1877.45,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-171-A-شآ,GLASS,Z01,Zone01.svg,9-8,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1426.15,Square/Other,59.5,54.8,0.33,2025-07-05 16:48:40
Z01-GL-172-A-شآ,GLASS,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2349.33,1254.8,Vertical,63.0,123.6,0.78,2025-07-05 16:48:40
Z01-GL-173-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,1934.51,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-174-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,786.265,377.884,Vertical,84.5,193.0,1.63,2025-07-05 16:48:40
Z01-GL-175-A-شآ,GLASS,Z01,Zone01.svg,10-9,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,1254.8,Square/Other,84.5,123.6,1.04,2025-07-05 16:48:40
Z01-GL-176-A-شآ,GLASS,Z01,Zone01.svg,9-8,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,2213.12,728.125,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-177-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,2213.12,943.478,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-178-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,2213.12,301.37,Horizontal,128.0,58.6,0.75,2025-07-05 16:48:40
Z01-GL-179-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,803.502,Horizontal,84.5,54.8,0.46,2025-07-05 16:48:40
Z01-GL-18-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,1426.15,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-180-A-شآ,GLASS,Z01,Zone01.svg,8-7,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,2155.8,632.153,Vertical,59.5,123.6,0.74,2025-07-05 16:48:40
Z01-GL-181-A-شآ,GLASS,Z01,Zone01.svg,10-9,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,1039.45,Vertical,119.5,193.0,2.31,2025-07-05 16:48:40
Z01-GL-182-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1039.45,Vertical,59.5,193.0,1.15,2025-07-05 16:48:40
Z01-GL-183-A-شآ,GLASS,Z01,Zone01.svg,7-6,5th FLOOR,شرکت آتیه نما,A,Zone01.svg,1668.3,320.828,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-184-A-شآ,GLASS,Z01,Zone01.svg,7-6,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,1608.79,1858.0,Square/Other,66.8,58.6,0.39,2025-07-05 16:48:40
Z01-GL-185-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,967.821,1623.19,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-186-A-شآ,GLASS,Z01,Zone01.svg,9-8,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,851.074,1039.45,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-187-A-شآ,GLASS,Z01,Zone01.svg,9-8,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,632.153,Vertical,63.0,123.6,0.78,2025-07-05 16:48:40
Z01-GL-188-A-شآ,GLASS,Z01,Zone01.svg,9-8,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,1235.35,Horizontal,119.5,58.6,0.7,2025-07-05 16:48:40
Z01-GL-189-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,803.502,Square/Other,59.5,54.8,0.33,2025-07-05 16:48:40
Z01-GL-19-A-شآ,GLASS,Z01,Zone01.svg,9-8,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1803.1,1039.45,Vertical,58.3,193.0,1.13,2025-07-05 16:48:40
Z01-GL-190-A-شآ,GLASS,Z01,Zone01.svg,9-8,4th FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,728.125,Vertical,59.5,193.0,1.15,2025-07-05 16:48:40
Z01-GL-191-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,1566.13,Square/Other,119.5,123.6,1.48,2025-07-05 16:48:40
Z01-GL-192-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1803.1,1662.1,Vertical,58.3,193.0,1.13,2025-07-05 16:48:40
Z01-GL-193-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1473.99,1114.83,Horizontal,119.5,54.8,0.65,2025-07-05 16:48:40
Z01-GL-194-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,2407.7,943.478,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-195-A-شآ,GLASS,Z01,Zone01.svg,10-9,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2472.51,1114.83,Horizontal,84.5,54.8,0.46,2025-07-05 16:48:40
Z01-GL-196-A-شآ,GLASS,Z01,Zone01.svg,9-8,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,786.265,1973.43,Vertical,84.5,193.0,1.63,2025-07-05 16:48:40
Z01-GL-197-A-شآ,GLASS,Z01,Zone01.svg,7-6,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1102.98,1623.19,Vertical,59.5,193.0,1.15,2025-07-05 16:48:40
Z01-GL-198-A-شآ,GLASS,Z01,Zone01.svg,7-6,3rd FLOOR,شرکت آتیه نما,A,Zone01.svg,1746.13,943.478,Square/Other,128.0,123.6,1.58,2025-07-05 16:48:40
Z01-GL-199-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1045.65,1114.83,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-2-A-شآ,GLASS,Z01,Zone01.svg,7-6,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,1549.28,1114.83,Horizontal,128.0,54.8,0.7,2025-07-05 16:48:40
Z01-GL-20-A-شآ,GLASS,Z01,Zone01.svg,10-9,GROUND FLOOR,شرکت آتیه نما,A,Zone01.svg,2290.95,1973.43,Vertical,128.0,193.0,2.47,2025-07-05 16:48:40
Z01-GL-200-A-شآ,GLASS,Z01,Zone01.svg,10-9,1nd FLOOR,شرکت آتیه نما,A,Zone01.svg,909.448,1623.19,Vertical,63.0,193.0,1.22,2025-07-05 16:48:40
Z01-GL-201-A-شآ,GLASS,Z01,Zone01.svg,8-7,2nd FLOOR,شرکت آتیه نما,A,Zone01.svg,2349.33,1350.78,Vertical,63.0,193.0,1.22,2025-07-05 16:48:40
